x,y,Initial_Distribution,Climate_Suitability
-119.125,47.54166667,0,38
-119.0416667,47.54166667,0,42
-118.9583333,47.54166667,0,49
-118.875,47.54166667,0,51
-118.7916667,47.54166667,0,56
-118.7083333,47.54166667,0,59
-118.625,47.54166667,0,61
-118.5416667,47.54166667,0,65
-118.4583333,47.54166667,0,67
-118.375,47.54166667,0,72
-118.2916667,47.54166667,0,72
-118.2083333,47.54166667,0,72
-118.125,47.54166667,0,71
-118.0416667,47.54166667,0,66
-117.9583333,47.54166667,0,66
-117.875,47.54166667,0,72
-117.7916667,47.54166667,0,70
-117.7083333,47.54166667,0,59
-117.625,47.54166667,0,64
-117.5416667,47.54166667,0,66
-117.4583333,47.54166667,0,79
-117.375,47.54166667,0,95
-117.2916667,47.54166667,0,112
-117.2083333,47.54166667,0,123
-117.125,47.54166667,0,122
-117.0416667,47.54166667,0,126
-116.9583333,47.54166667,0,127
-116.875,47.54166667,0,135
-116.7916667,47.54166667,0,137
-116.7083333,47.54166667,0,173
-116.625,47.54166667,0,185
-116.5416667,47.54166667,0,177
-116.4583333,47.54166667,0,157
-116.375,47.54166667,0,140
-116.2916667,47.54166667,0,141
-116.2083333,47.54166667,0,144
-116.125,47.54166667,0,154
-116.0416667,47.54166667,0,166
-115.9583333,47.54166667,0,178
-115.875,47.54166667,0,158
-115.7916667,47.54166667,0,142
-115.7083333,47.54166667,0,132
-115.625,47.54166667,0,134
-115.5416667,47.54166667,0,139
-115.4583333,47.54166667,0,130
-115.375,47.54166667,0,130
-115.2916667,47.54166667,0,142
-115.2083333,47.54166667,0,121
-115.125,47.54166667,0,127
-115.0416667,47.54166667,0,124
-114.9583333,47.54166667,0,131
-114.875,47.54166667,0,135
-114.7916667,47.54166667,0,107
-114.7083333,47.54166667,0,108
-114.625,47.54166667,0,124
-114.5416667,47.54166667,0,123
-114.4583333,47.54166667,0,109
-114.375,47.54166667,0,109
-114.2916667,47.54166667,0,89
-114.2083333,47.54166667,0,84
-114.125,47.54166667,0,85
-114.0416667,47.54166667,0,110
-113.9583333,47.54166667,0,120
-113.875,47.54166667,0,104
-113.7916667,47.54166667,0,179
-113.7083333,47.54166667,0,96
-113.625,47.54166667,0,152
-113.5416667,47.54166667,0,129
-113.4583333,47.54166667,0,119
-113.375,47.54166667,0,124
-113.2916667,47.54166667,0,80
-113.2083333,47.54166667,0,145
-113.125,47.54166667,0,102
-113.0416667,47.54166667,0,85
-112.9583333,47.54166667,0,85
-112.875,47.54166667,0,80
-112.7916667,47.54166667,0,66
-112.7083333,47.54166667,0,58
-112.625,47.54166667,0,43
-112.5416667,47.54166667,0,38
-112.4583333,47.54166667,0,30
-112.375,47.54166667,0,25
-112.2916667,47.54166667,0,21
-112.2083333,47.54166667,0,21
-112.125,47.54166667,0,19
-112.0416667,47.54166667,0,21
-111.9583333,47.54166667,0,19
-111.875,47.54166667,0,18
-111.7916667,47.54166667,0,17
-111.7083333,47.54166667,0,19
-111.625,47.54166667,0,23
-111.5416667,47.54166667,0,23
-111.4583333,47.54166667,0,26
-111.375,47.54166667,0,25
-111.2916667,47.54166667,0,26
-111.2083333,47.54166667,0,29
-111.125,47.54166667,0,30
-111.0416667,47.54166667,0,29
-110.9583333,47.54166667,0,29
-110.875,47.54166667,0,29
-110.7916667,47.54166667,0,33
-110.7083333,47.54166667,0,34
-110.625,47.54166667,0,30
-110.5416667,47.54166667,0,29
-110.4583333,47.54166667,0,34
-110.375,47.54166667,0,27
-110.2916667,47.54166667,0,25
-110.2083333,47.54166667,0,24
-110.125,47.54166667,0,24
-110.0416667,47.54166667,0,24
-124.375,47.45833333,0,763
-124.2916667,47.45833333,0,757
-124.2083333,47.45833333,0,749
-124.125,47.45833333,0,738
-124.0416667,47.45833333,0,735
-123.9583333,47.45833333,0,734
-123.875,47.45833333,0,739
-123.7916667,47.45833333,0,726
-123.7083333,47.45833333,0,664
-123.625,47.45833333,0,691
-123.5416667,47.45833333,0,680
-123.4583333,47.45833333,0,668
-123.375,47.45833333,0,661
-123.2916667,47.45833333,0,616
-123.2083333,47.45833333,0,646
-123.125,47.45833333,0,520
-123.0416667,47.45833333,0,521
-122.9583333,47.45833333,0,507
-122.875,47.45833333,0,522
-122.7916667,47.45833333,0,510
-122.7083333,47.45833333,0,540
-122.625,47.45833333,0,465
-122.5416667,47.45833333,0,429
-122.4583333,47.45833333,0,315
-122.375,47.45833333,0,307
-122.2916667,47.45833333,0,361
-122.2083333,47.45833333,0,419
-122.125,47.45833333,0,540
-122.0416667,47.45833333,0,682
-121.9583333,47.45833333,0,628
-121.875,47.45833333,0,616
-121.7916667,47.45833333,0,552
-121.7083333,47.45833333,0,487
-121.625,47.45833333,0,367
-121.5416667,47.45833333,0,359
-121.4583333,47.45833333,0,376
-121.375,47.45833333,0,404
-121.2916667,47.45833333,0,407
-121.2083333,47.45833333,0,360
-121.125,47.45833333,0,373
-121.0416667,47.45833333,0,393
-120.9583333,47.45833333,0,433
-120.875,47.45833333,0,334
-120.7916667,47.45833333,0,309
-120.7083333,47.45833333,0,213
-120.625,47.45833333,0,100
-120.5416667,47.45833333,0,54
-120.4583333,47.45833333,0,50
-120.375,47.45833333,0,45
-120.2916667,47.45833333,0,41
-120.2083333,47.45833333,0,40
-120.125,47.45833333,0,36
-120.0416667,47.45833333,0,37
-119.9583333,47.45833333,0,35
-119.875,47.45833333,0,46
-119.7916667,47.45833333,0,33
-119.7083333,47.45833333,0,31
-119.625,47.45833333,0,30
-119.5416667,47.45833333,0,32
-119.4583333,47.45833333,0,30
-119.375,47.45833333,0,30
-119.2916667,47.45833333,0,31
-119.2083333,47.45833333,0,33
-119.125,47.45833333,0,39
-119.0416667,47.45833333,0,44
-118.9583333,47.45833333,0,49
-118.875,47.45833333,0,51
-118.7916667,47.45833333,0,54
-118.7083333,47.45833333,0,58
-118.625,47.45833333,0,60
-118.5416667,47.45833333,0,65
-118.4583333,47.45833333,0,68
-118.375,47.45833333,0,70
-118.2916667,47.45833333,0,72
-118.2083333,47.45833333,0,70
-118.125,47.45833333,0,67
-118.0416667,47.45833333,0,68
-117.9583333,47.45833333,0,66
-117.875,47.45833333,0,66
-117.7916667,47.45833333,0,67
-117.7083333,47.45833333,0,70
-117.625,47.45833333,0,69
-117.5416667,47.45833333,0,70
-117.4583333,47.45833333,0,82
-117.375,47.45833333,0,98
-117.2916667,47.45833333,0,118
-117.2083333,47.45833333,0,119
-117.125,47.45833333,0,126
-117.0416667,47.45833333,0,124
-116.9583333,47.45833333,0,134
-116.875,47.45833333,0,149
-116.7916667,47.45833333,0,162
-116.7083333,47.45833333,0,160
-116.625,47.45833333,0,166
-116.5416667,47.45833333,0,190
-116.4583333,47.45833333,0,234
-116.375,47.45833333,0,286
-116.2916667,47.45833333,0,243
-116.2083333,47.45833333,0,206
-116.125,47.45833333,0,248
-116.0416667,47.45833333,0,216
-115.9583333,47.45833333,0,169
-115.875,47.45833333,0,145
-115.7916667,47.45833333,0,138
-115.7083333,47.45833333,0,131
-115.625,47.45833333,0,126
-115.5416667,47.45833333,0,124
-115.4583333,47.45833333,0,116
-115.375,47.45833333,0,110
-115.2916667,47.45833333,0,109
-115.2083333,47.45833333,0,113
-115.125,47.45833333,0,108
-115.0416667,47.45833333,0,114
-114.9583333,47.45833333,0,129
-114.875,47.45833333,0,128
-114.7916667,47.45833333,0,117
-114.7083333,47.45833333,0,111
-114.625,47.45833333,0,122
-114.5416667,47.45833333,0,138
-114.4583333,47.45833333,0,108
-114.375,47.45833333,0,99
-114.2916667,47.45833333,0,87
-114.2083333,47.45833333,0,82
-114.125,47.45833333,0,82
-114.0416667,47.45833333,0,89
-113.9583333,47.45833333,0,154
-113.875,47.45833333,0,96
-113.7916667,47.45833333,0,202
-113.7083333,47.45833333,0,93
-113.625,47.45833333,0,87
-113.5416667,47.45833333,0,130
-113.4583333,47.45833333,0,117
-113.375,47.45833333,0,122
-113.2916667,47.45833333,0,134
-113.2083333,47.45833333,0,111
-113.125,47.45833333,0,121
-113.0416667,47.45833333,0,75
-112.9583333,47.45833333,0,70
-112.875,47.45833333,0,71
-112.7916667,47.45833333,0,73
-112.7083333,47.45833333,0,51
-112.625,47.45833333,0,50
-112.5416667,47.45833333,0,45
-112.4583333,47.45833333,0,34
-112.375,47.45833333,0,27
-112.2916667,47.45833333,0,25
-112.2083333,47.45833333,0,26
-112.125,47.45833333,0,26
-112.0416667,47.45833333,0,27
-111.9583333,47.45833333,0,28
-111.875,47.45833333,0,25
-111.7916667,47.45833333,0,24
-111.7083333,47.45833333,0,25
-111.625,47.45833333,0,28
-111.5416667,47.45833333,0,26
-111.4583333,47.45833333,0,24
-111.375,47.45833333,0,23
-111.2916667,47.45833333,0,24
-111.2083333,47.45833333,0,29
-111.125,47.45833333,0,33
-111.0416667,47.45833333,0,32
-110.9583333,47.45833333,0,32
-110.875,47.45833333,0,34
-110.7916667,47.45833333,0,36
-110.7083333,47.45833333,0,30
-110.625,47.45833333,0,28
-110.5416667,47.45833333,0,28
-110.4583333,47.45833333,0,29
-110.375,47.45833333,0,41
-110.2916667,47.45833333,0,34
-110.2083333,47.45833333,0,28
-110.125,47.45833333,0,25
-110.0416667,47.45833333,0,25
-124.375,47.375,0,733
-124.2916667,47.375,0,741
-124.2083333,47.375,0,751
-124.125,47.375,0,751
-124.0416667,47.375,0,747
-123.9583333,47.375,0,743
-123.875,47.375,0,732
-123.7916667,47.375,0,741
-123.7083333,47.375,0,722
-123.625,47.375,0,713
-123.5416667,47.375,0,711
-123.4583333,47.375,0,694
-123.375,47.375,0,678
-123.2916667,47.375,0,655
-123.2083333,47.375,0,526
-123.125,47.375,0,534
-123.0416667,47.375,0,516
-122.9583333,47.375,0,515
-122.875,47.375,0,524
-122.7916667,47.375,0,561
-122.7083333,47.375,0,439
-122.625,47.375,0,497
-122.5416667,47.375,0,357
-122.4583333,47.375,0,316
-122.375,47.375,0,317
-122.2916667,47.375,0,331
-122.2083333,47.375,0,414
-122.125,47.375,0,460
-122.0416667,47.375,0,632
-121.9583333,47.375,0,713
-121.875,47.375,0,619
-121.7916667,47.375,0,438
-121.7083333,47.375,0,386
-121.625,47.375,0,401
-121.5416667,47.375,0,378
-121.4583333,47.375,0,338
-121.375,47.375,0,326
-121.2916667,47.375,0,342
-121.2083333,47.375,0,338
-121.125,47.375,0,358
-121.0416667,47.375,0,385
-120.9583333,47.375,0,366
-120.875,47.375,0,268
-120.7916667,47.375,0,316
-120.7083333,47.375,0,184
-120.625,47.375,0,102
-120.5416667,47.375,0,75
-120.4583333,47.375,0,57
-120.375,47.375,0,46
-120.2916667,47.375,0,37
-120.2083333,47.375,0,31
-120.125,47.375,0,33
-120.0416667,47.375,0,34
-119.9583333,47.375,0,32
-119.875,47.375,0,31
-119.7916667,47.375,0,30
-119.7083333,47.375,0,29
-119.625,47.375,0,29
-119.5416667,47.375,0,44
-119.4583333,47.375,0,32
-119.375,47.375,0,33
-119.2916667,47.375,0,30
-119.2083333,47.375,0,35
-119.125,47.375,0,42
-119.0416667,47.375,0,43
-118.9583333,47.375,0,44
-118.875,47.375,0,51
-118.7916667,47.375,0,55
-118.7083333,47.375,0,59
-118.625,47.375,0,59
-118.5416667,47.375,0,62
-118.4583333,47.375,0,64
-118.375,47.375,0,69
-118.2916667,47.375,0,68
-118.2083333,47.375,0,68
-118.125,47.375,0,68
-118.0416667,47.375,0,66
-117.9583333,47.375,0,66
-117.875,47.375,0,67
-117.7916667,47.375,0,69
-117.7083333,47.375,0,76
-117.625,47.375,0,77
-117.5416667,47.375,0,83
-117.4583333,47.375,0,91
-117.375,47.375,0,92
-117.2916667,47.375,0,103
-117.2083333,47.375,0,116
-117.125,47.375,0,125
-117.0416667,47.375,0,126
-116.9583333,47.375,0,137
-116.875,47.375,0,139
-116.7916667,47.375,0,146
-116.7083333,47.375,0,171
-116.625,47.375,0,158
-116.5416667,47.375,0,193
-116.4583333,47.375,0,219
-116.375,47.375,0,260
-116.2916667,47.375,0,225
-116.2083333,47.375,0,193
-116.125,47.375,0,178
-116.0416667,47.375,0,153
-115.9583333,47.375,0,153
-115.875,47.375,0,145
-115.7916667,47.375,0,136
-115.7083333,47.375,0,133
-115.625,47.375,0,126
-115.5416667,47.375,0,113
-115.4583333,47.375,0,121
-115.375,47.375,0,125
-115.2916667,47.375,0,123
-115.2083333,47.375,0,114
-115.125,47.375,0,111
-115.0416667,47.375,0,119
-114.9583333,47.375,0,112
-114.875,47.375,0,106
-114.7916667,47.375,0,111
-114.7083333,47.375,0,103
-114.625,47.375,0,105
-114.5416667,47.375,0,109
-114.4583333,47.375,0,124
-114.375,47.375,0,107
-114.2916667,47.375,0,86
-114.2083333,47.375,0,89
-114.125,47.375,0,82
-114.0416667,47.375,0,88
-113.9583333,47.375,0,124
-113.875,47.375,0,88
-113.7916667,47.375,0,137
-113.7083333,47.375,0,114
-113.625,47.375,0,88
-113.5416667,47.375,0,105
-113.4583333,47.375,0,112
-113.375,47.375,0,121
-113.2916667,47.375,0,120
-113.2083333,47.375,0,111
-113.125,47.375,0,83
-113.0416667,47.375,0,62
-112.9583333,47.375,0,66
-112.875,47.375,0,64
-112.7916667,47.375,0,71
-112.7083333,47.375,0,58
-112.625,47.375,0,51
-112.5416667,47.375,0,50
-112.4583333,47.375,0,41
-112.375,47.375,0,30
-112.2916667,47.375,0,26
-112.2083333,47.375,0,23
-112.125,47.375,0,24
-112.0416667,47.375,0,26
-111.9583333,47.375,0,27
-111.875,47.375,0,27
-111.7916667,47.375,0,27
-111.7083333,47.375,0,28
-111.625,47.375,0,26
-111.5416667,47.375,0,27
-111.4583333,47.375,0,25
-111.375,47.375,0,26
-111.2916667,47.375,0,26
-111.2083333,47.375,0,30
-111.125,47.375,0,32
-111.0416667,47.375,0,35
-110.9583333,47.375,0,37
-110.875,47.375,0,40
-110.7916667,47.375,0,40
-110.7083333,47.375,0,36
-110.625,47.375,0,39
-110.5416667,47.375,0,35
-110.4583333,47.375,0,39
-110.375,47.375,0,38
-110.2916667,47.375,0,30
-110.2083333,47.375,0,27
-110.125,47.375,0,27
-110.0416667,47.375,0,28
-124.2916667,47.29166667,0,724
-124.2083333,47.29166667,0,747
-124.125,47.29166667,0,745
-124.0416667,47.29166667,0,750
-123.9583333,47.29166667,0,747
-123.875,47.29166667,0,745
-123.7916667,47.29166667,0,723
-123.7083333,47.29166667,0,724
-123.625,47.29166667,0,716
-123.5416667,47.29166667,0,716
-123.4583333,47.29166667,0,689
-123.375,47.29166667,0,673
-123.2916667,47.29166667,0,541
-123.2083333,47.29166667,0,537
-123.125,47.29166667,0,540
-123.0416667,47.29166667,0,524
-122.9583333,47.29166667,0,534
-122.875,47.29166667,0,578
-122.7916667,47.29166667,0,523
-122.7083333,47.29166667,0,515
-122.625,47.29166667,0,430
-122.5416667,47.29166667,0,403
-122.4583333,47.29166667,0,399
-122.375,47.29166667,0,374
-122.2916667,47.29166667,0,385
-122.2083333,47.29166667,0,437
-122.125,47.29166667,0,389
-122.0416667,47.29166667,0,614
-121.9583333,47.29166667,0,711
-121.875,47.29166667,0,544
-121.7916667,47.29166667,0,456
-121.7083333,47.29166667,0,364
-121.625,47.29166667,0,347
-121.5416667,47.29166667,0,328
-121.4583333,47.29166667,0,307
-121.375,47.29166667,0,234
-121.2916667,47.29166667,0,286
-121.2083333,47.29166667,0,299
-121.125,47.29166667,0,294
-121.0416667,47.29166667,0,213
-120.9583333,47.29166667,0,121
-120.875,47.29166667,0,122
-120.7916667,47.29166667,0,115
-120.7083333,47.29166667,0,86
-120.625,47.29166667,0,107
-120.5416667,47.29166667,0,171
-120.4583333,47.29166667,0,131
-120.375,47.29166667,0,80
-120.2916667,47.29166667,0,49
-120.2083333,47.29166667,0,42
-120.125,47.29166667,0,32
-120.0416667,47.29166667,0,31
-119.9583333,47.29166667,0,30
-119.875,47.29166667,0,29
-119.7916667,47.29166667,0,27
-119.7083333,47.29166667,0,27
-119.625,47.29166667,0,28
-119.5416667,47.29166667,0,28
-119.4583333,47.29166667,0,30
-119.375,47.29166667,0,33
-119.2916667,47.29166667,0,28
-119.2083333,47.29166667,0,30
-119.125,47.29166667,0,38
-119.0416667,47.29166667,0,42
-118.9583333,47.29166667,0,43
-118.875,47.29166667,0,45
-118.7916667,47.29166667,0,50
-118.7083333,47.29166667,0,55
-118.625,47.29166667,0,57
-118.5416667,47.29166667,0,59
-118.4583333,47.29166667,0,62
-118.375,47.29166667,0,63
-118.2916667,47.29166667,0,68
-118.2083333,47.29166667,0,68
-118.125,47.29166667,0,68
-118.0416667,47.29166667,0,63
-117.9583333,47.29166667,0,68
-117.875,47.29166667,0,75
-117.7916667,47.29166667,0,75
-117.7083333,47.29166667,0,78
-117.625,47.29166667,0,83
-117.5416667,47.29166667,0,93
-117.4583333,47.29166667,0,89
-117.375,47.29166667,0,91
-117.2916667,47.29166667,0,98
-117.2083333,47.29166667,0,108
-117.125,47.29166667,0,128
-117.0416667,47.29166667,0,126
-116.9583333,47.29166667,0,130
-116.875,47.29166667,0,146
-116.7916667,47.29166667,0,160
-116.7083333,47.29166667,0,157
-116.625,47.29166667,0,166
-116.5416667,47.29166667,0,152
-116.4583333,47.29166667,0,145
-116.375,47.29166667,0,144
-116.2916667,47.29166667,0,148
-116.2083333,47.29166667,0,149
-116.125,47.29166667,0,150
-116.0416667,47.29166667,0,150
-115.9583333,47.29166667,0,145
-115.875,47.29166667,0,139
-115.7916667,47.29166667,0,140
-115.7083333,47.29166667,0,126
-115.625,47.29166667,0,130
-115.5416667,47.29166667,0,116
-115.4583333,47.29166667,0,115
-115.375,47.29166667,0,104
-115.2916667,47.29166667,0,104
-115.2083333,47.29166667,0,114
-115.125,47.29166667,0,125
-115.0416667,47.29166667,0,123
-114.9583333,47.29166667,0,110
-114.875,47.29166667,0,104
-114.7916667,47.29166667,0,97
-114.7083333,47.29166667,0,91
-114.625,47.29166667,0,92
-114.5416667,47.29166667,0,90
-114.4583333,47.29166667,0,85
-114.375,47.29166667,0,86
-114.2916667,47.29166667,0,87
-114.2083333,47.29166667,0,106
-114.125,47.29166667,0,96
-114.0416667,47.29166667,0,88
-113.9583333,47.29166667,0,99
-113.875,47.29166667,0,83
-113.7916667,47.29166667,0,103
-113.7083333,47.29166667,0,104
-113.625,47.29166667,0,92
-113.5416667,47.29166667,0,89
-113.4583333,47.29166667,0,89
-113.375,47.29166667,0,106
-113.2916667,47.29166667,0,107
-113.2083333,47.29166667,0,105
-113.125,47.29166667,0,70
-113.0416667,47.29166667,0,64
-112.9583333,47.29166667,0,64
-112.875,47.29166667,0,61
-112.7916667,47.29166667,0,62
-112.7083333,47.29166667,0,57
-112.625,47.29166667,0,50
-112.5416667,47.29166667,0,47
-112.4583333,47.29166667,0,43
-112.375,47.29166667,0,34
-112.2916667,47.29166667,0,28
-112.2083333,47.29166667,0,26
-112.125,47.29166667,0,27
-112.0416667,47.29166667,0,24
-111.9583333,47.29166667,0,22
-111.875,47.29166667,0,22
-111.7916667,47.29166667,0,26
-111.7083333,47.29166667,0,29
-111.625,47.29166667,0,28
-111.5416667,47.29166667,0,29
-111.4583333,47.29166667,0,28
-111.375,47.29166667,0,27
-111.2916667,47.29166667,0,28
-111.2083333,47.29166667,0,32
-111.125,47.29166667,0,33
-111.0416667,47.29166667,0,38
-110.9583333,47.29166667,0,41
-110.875,47.29166667,0,42
-110.7916667,47.29166667,0,41
-110.7083333,47.29166667,0,42
-110.625,47.29166667,0,42
-110.5416667,47.29166667,0,45
-110.4583333,47.29166667,0,39
-110.375,47.29166667,0,33
-110.2916667,47.29166667,0,32
-110.2083333,47.29166667,0,29
-110.125,47.29166667,0,28
-110.0416667,47.29166667,0,28
-124.2083333,47.20833333,0,752
-124.125,47.20833333,0,750
-124.0416667,47.20833333,0,749
-123.9583333,47.20833333,0,744
-123.875,47.20833333,0,741
-123.7916667,47.20833333,0,736
-123.7083333,47.20833333,0,713
-123.625,47.20833333,0,725
-123.5416667,47.20833333,0,699
-123.4583333,47.20833333,0,678
-123.375,47.20833333,0,673
-123.2916667,47.20833333,0,537
-123.2083333,47.20833333,0,529
-123.125,47.20833333,0,544
-123.0416667,47.20833333,0,578
-122.9583333,47.20833333,0,570
-122.875,47.20833333,0,577
-122.7916667,47.20833333,0,480
-122.7083333,47.20833333,0,491
-122.625,47.20833333,0,427
-122.5416667,47.20833333,0,398
-122.4583333,47.20833333,0,440
-122.375,47.20833333,0,423
-122.2916667,47.20833333,0,438
-122.2083333,47.20833333,0,429
-122.125,47.20833333,0,492
-122.0416667,47.20833333,0,633
-121.9583333,47.20833333,0,706
-121.875,47.20833333,0,500
-121.7916667,47.20833333,0,383
-121.7083333,47.20833333,0,390
-121.625,47.20833333,0,370
-121.5416667,47.20833333,0,353
-121.4583333,47.20833333,0,328
-121.375,47.20833333,0,230
-121.2916667,47.20833333,0,225
-121.2083333,47.20833333,0,302
-121.125,47.20833333,0,119
-121.0416667,47.20833333,0,98
-120.9583333,47.20833333,0,99
-120.875,47.20833333,0,72
-120.7916667,47.20833333,0,62
-120.7083333,47.20833333,0,76
-120.625,47.20833333,0,100
-120.5416667,47.20833333,0,162
-120.4583333,47.20833333,0,94
-120.375,47.20833333,0,143
-120.2916667,47.20833333,0,125
-120.2083333,47.20833333,0,51
-120.125,47.20833333,0,31
-120.0416667,47.20833333,0,29
-119.9583333,47.20833333,0,24
-119.875,47.20833333,0,21
-119.7916667,47.20833333,0,22
-119.7083333,47.20833333,0,22
-119.625,47.20833333,0,21
-119.5416667,47.20833333,0,23
-119.4583333,47.20833333,0,29
-119.375,47.20833333,0,31
-119.2916667,47.20833333,0,31
-119.2083333,47.20833333,0,25
-119.125,47.20833333,0,30
-119.0416667,47.20833333,0,36
-118.9583333,47.20833333,0,40
-118.875,47.20833333,0,46
-118.7916667,47.20833333,0,50
-118.7083333,47.20833333,0,54
-118.625,47.20833333,0,56
-118.5416667,47.20833333,0,58
-118.4583333,47.20833333,0,61
-118.375,47.20833333,0,64
-118.2916667,47.20833333,0,66
-118.2083333,47.20833333,0,69
-118.125,47.20833333,0,69
-118.0416667,47.20833333,0,70
-117.9583333,47.20833333,0,74
-117.875,47.20833333,0,75
-117.7916667,47.20833333,0,78
-117.7083333,47.20833333,0,79
-117.625,47.20833333,0,83
-117.5416667,47.20833333,0,94
-117.4583333,47.20833333,0,93
-117.375,47.20833333,0,91
-117.2916667,47.20833333,0,98
-117.2083333,47.20833333,0,108
-117.125,47.20833333,0,117
-117.0416667,47.20833333,0,121
-116.9583333,47.20833333,0,124
-116.875,47.20833333,0,127
-116.7916667,47.20833333,0,162
-116.7083333,47.20833333,0,156
-116.625,47.20833333,0,139
-116.5416667,47.20833333,0,144
-116.4583333,47.20833333,0,144
-116.375,47.20833333,0,154
-116.2916667,47.20833333,0,154
-116.2083333,47.20833333,0,143
-116.125,47.20833333,0,139
-116.0416667,47.20833333,0,141
-115.9583333,47.20833333,0,138
-115.875,47.20833333,0,143
-115.7916667,47.20833333,0,130
-115.7083333,47.20833333,0,137
-115.625,47.20833333,0,131
-115.5416667,47.20833333,0,128
-115.4583333,47.20833333,0,116
-115.375,47.20833333,0,113
-115.2916667,47.20833333,0,104
-115.2083333,47.20833333,0,102
-115.125,47.20833333,0,100
-115.0416667,47.20833333,0,110
-114.9583333,47.20833333,0,122
-114.875,47.20833333,0,115
-114.7916667,47.20833333,0,97
-114.7083333,47.20833333,0,95
-114.625,47.20833333,0,89
-114.5416667,47.20833333,0,90
-114.4583333,47.20833333,0,88
-114.375,47.20833333,0,92
-114.2916667,47.20833333,0,90
-114.2083333,47.20833333,0,93
-114.125,47.20833333,0,95
-114.0416667,47.20833333,0,98
-113.9583333,47.20833333,0,90
-113.875,47.20833333,0,89
-113.7916667,47.20833333,0,92
-113.7083333,47.20833333,0,97
-113.625,47.20833333,0,104
-113.5416667,47.20833333,0,99
-113.4583333,47.20833333,0,93
-113.375,47.20833333,0,83
-113.2916667,47.20833333,0,80
-113.2083333,47.20833333,0,80
-113.125,47.20833333,0,75
-113.0416667,47.20833333,0,71
-112.9583333,47.20833333,0,75
-112.875,47.20833333,0,69
-112.7916667,47.20833333,0,61
-112.7083333,47.20833333,0,60
-112.625,47.20833333,0,54
-112.5416667,47.20833333,0,52
-112.4583333,47.20833333,0,45
-112.375,47.20833333,0,39
-112.2916667,47.20833333,0,28
-112.2083333,47.20833333,0,27
-112.125,47.20833333,0,27
-112.0416667,47.20833333,0,25
-111.9583333,47.20833333,0,21
-111.875,47.20833333,0,18
-111.7916667,47.20833333,0,23
-111.7083333,47.20833333,0,25
-111.625,47.20833333,0,26
-111.5416667,47.20833333,0,27
-111.4583333,47.20833333,0,29
-111.375,47.20833333,0,28
-111.2916667,47.20833333,0,29
-111.2083333,47.20833333,0,33
-111.125,47.20833333,0,36
-111.0416667,47.20833333,0,43
-110.9583333,47.20833333,0,40
-110.875,47.20833333,0,43
-110.7916667,47.20833333,0,47
-110.7083333,47.20833333,0,44
-110.625,47.20833333,0,43
-110.5416667,47.20833333,0,40
-110.4583333,47.20833333,0,41
-110.375,47.20833333,0,38
-110.2916667,47.20833333,0,35
-110.2083333,47.20833333,0,29
-110.125,47.20833333,0,27
-110.0416667,47.20833333,0,30
-124.2083333,47.125,0,710
-124.125,47.125,0,733
-124.0416667,47.125,0,719
-123.9583333,47.125,0,727
-123.875,47.125,0,705
-123.7916667,47.125,0,717
-123.7083333,47.125,0,727
-123.625,47.125,0,700
-123.5416667,47.125,0,691
-123.4583333,47.125,0,677
-123.375,47.125,0,655
-123.2916667,47.125,0,536
-123.2083333,47.125,0,520
-123.125,47.125,0,520
-123.0416667,47.125,0,571
-122.9583333,47.125,0,581
-122.875,47.125,0,522
-122.7916667,47.125,0,517
-122.7083333,47.125,0,489
-122.625,47.125,0,455
-122.5416667,47.125,0,433
-122.4583333,47.125,0,440
-122.375,47.125,0,441
-122.2916667,47.125,0,446
-122.2083333,47.125,0,437
-122.125,47.125,0,494
-122.0416667,47.125,0,667
-121.9583333,47.125,0,604
-121.875,47.125,0,406
-121.7916667,47.125,0,406
-121.7083333,47.125,0,383
-121.625,47.125,0,432
-121.5416667,47.125,0,341
-121.4583333,47.125,0,298
-121.375,47.125,0,319
-121.2916667,47.125,0,296
-121.2083333,47.125,0,301
-121.125,47.125,0,340
-121.0416667,47.125,0,234
-120.9583333,47.125,0,88
-120.875,47.125,0,70
-120.7916667,47.125,0,58
-120.7083333,47.125,0,60
-120.625,47.125,0,60
-120.5416667,47.125,0,59
-120.4583333,47.125,0,49
-120.375,47.125,0,59
-120.2916667,47.125,0,83
-120.2083333,47.125,0,56
-120.125,47.125,0,33
-120.0416667,47.125,0,30
-119.9583333,47.125,0,27
-119.875,47.125,0,25
-119.7916667,47.125,0,24
-119.7083333,47.125,0,23
-119.625,47.125,0,21
-119.5416667,47.125,0,22
-119.4583333,47.125,0,23
-119.375,47.125,0,27
-119.2916667,47.125,0,29
-119.2083333,47.125,0,24
-119.125,47.125,0,27
-119.0416667,47.125,0,30
-118.9583333,47.125,0,38
-118.875,47.125,0,44
-118.7916667,47.125,0,49
-118.7083333,47.125,0,52
-118.625,47.125,0,57
-118.5416667,47.125,0,59
-118.4583333,47.125,0,62
-118.375,47.125,0,64
-118.2916667,47.125,0,67
-118.2083333,47.125,0,70
-118.125,47.125,0,74
-118.0416667,47.125,0,76
-117.9583333,47.125,0,76
-117.875,47.125,0,76
-117.7916667,47.125,0,79
-117.7083333,47.125,0,83
-117.625,47.125,0,91
-117.5416667,47.125,0,97
-117.4583333,47.125,0,94
-117.375,47.125,0,97
-117.2916667,47.125,0,103
-117.2083333,47.125,0,109
-117.125,47.125,0,118
-117.0416667,47.125,0,121
-116.9583333,47.125,0,126
-116.875,47.125,0,128
